Datum;Zeit;Temperatur;Einheit;Sollwert;Einheit;P-Ausgabe;Einheit
13.12.2021;14:11:02,577228;1218,0;°C;1229,0;°C;62,8;%
13.12.2021;14:11:02,578156;1218,6;°C;1229,0;°C;62,9;%
13.12.2021;14:11:02,579085;1220,1;°C;1229,0;°C;63,0;%
13.12.2021;14:11:02,580014;1220,5;°C;1229,0;°C;62,9;%
13.12.2021;14:11:02,580943;1219,4;°C;1229,0;°C;63,2;%
13.12.2021;14:11:02,581872;1219,9;°C;1229,0;°C;63,8;%
13.12.2021;14:11:02,582801;1220,8;°C;1229,0;°C;63,6;%
13.12.2021;14:11:02,583730;1220,6;°C;1229,0;°C;63,3;%
13.12.2021;14:11:02,584659;1221,9;°C;1229,0;°C;62,9;%
13.12.2021;14:11:02,585588;1222,2;°C;1229,0;°C;62,6;%
13.12.2021;14:11:02,586517;1222,2;°C;1229,0;°C;62,6;%
13.12.2021;14:11:02,587446;1223,1;°C;1229,0;°C;62,3;%
13.12.2021;14:11:02,588374;1224,8;°C;1229,0;°C;62,2;%
13.12.2021;14:11:02,589303;1223,7;°C;1229,0;°C;62,7;%
13.12.2021;14:11:02,590235;1224,7;°C;1229,0;°C;62,8;%
13.12.2021;14:11:02,591166;1224,3;°C;1229,0;°C;63,4;%
13.12.2021;14:11:02,592098;1222,5;°C;1229,0;°C;63,4;%
13.12.2021;14:11:02,593029;1222,7;°C;1229,0;°C;63,5;%
13.12.2021;14:11:02,593960;1223,8;°C;1229,0;°C;63,2;%
13.12.2021;14:11:02,594891;1225,3;°C;1229,0;°C;62,6;%
13.12.2021;14:11:02,595822;1226,3;°C;1229,0;°C;63,2;%
13.12.2021;14:11:02,596753;1227,1;°C;1229,0;°C;62,1;%
13.12.2021;14:11:02,597685;1226,7;°C;1229,0;°C;61,9;%
13.12.2021;14:11:02,598616;1228,7;°C;1229,0;°C;61,6;%
13.12.2021;14:11:02,599548;1228,5;°C;1229,0;°C;61,5;%
13.12.2021;14:11:02,600479;1228,1;°C;1229,0;°C;61,0;%
13.12.2021;14:11:02,601410;1228,4;°C;1229,0;°C;61,6;%
13.12.2021;14:11:02,602341;1228,1;°C;1229,0;°C;61,7;%
13.12.2021;14:11:02,603272;1228,6;°C;1229,0;°C;61,6;%
13.12.2021;14:11:02,604139;1229,9;°C;1229,0;°C;61,4;%
13.12.2021;14:11:02,605006;1229,9;°C;1229,0;°C;61,4;%
13.12.2021;14:11:02,605874;1229,5;°C;1229,0;°C;61,8;%
13.12.2021;14:11:02,606740;1229,8;°C;1229,0;°C;61,7;%
13.12.2021;14:11:02,607607;1229,3;°C;1229,0;°C;61,3;%
13.12.2021;14:11:02,608474;1232,0;°C;1229,2;°C;60,3;%
13.12.2021;14:11:02,609341;1233,6;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,610208;1233,6;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,611075;1233,8;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,611942;1235,1;°C;1229,2;°C;58,4;%
13.12.2021;14:11:02,612809;1237,0;°C;1229,2;°C;57,8;%
13.12.2021;14:11:02,613675;1236,0;°C;1229,2;°C;57,6;%
13.12.2021;14:11:02,614543;1235,6;°C;1229,2;°C;57,9;%
13.12.2021;14:11:02,615410;1237,6;°C;1229,2;°C;57,7;%
13.12.2021;14:11:02,616277;1236,0;°C;1229,2;°C;57,6;%
13.12.2021;14:11:02,617142;1237,2;°C;1229,2;°C;57,8;%
13.12.2021;14:11:02,618006;1237,1;°C;1229,2;°C;57,5;%
13.12.2021;14:11:02,618871;1236,0;°C;1229,2;°C;57,2;%
13.12.2021;14:11:02,619735;1235,8;°C;1229,2;°C;57,8;%
13.12.2021;14:11:02,620600;1236,0;°C;1229,2;°C;57,0;%
13.12.2021;14:11:02,621465;1235,9;°C;1229,2;°C;56,9;%
13.12.2021;14:11:02,622330;1235,6;°C;1229,2;°C;56,7;%
13.12.2021;14:11:02,623195;1235,4;°C;1229,2;°C;56,7;%
13.12.2021;14:11:02,624060;1234,1;°C;1229,2;°C;57,1;%
13.12.2021;14:11:02,624925;1234,2;°C;1229,2;°C;57,1;%
13.12.2021;14:11:02,625790;1233,6;°C;1229,2;°C;57,2;%
13.12.2021;14:11:02,626654;1235,6;°C;1229,2;°C;56,9;%
13.12.2021;14:11:02,627519;1235,1;°C;1229,2;°C;56,7;%
13.12.2021;14:11:02,628384;1235,4;°C;1229,2;°C;56,9;%
13.12.2021;14:11:02,629249;1234,6;°C;1229,2;°C;57,1;%
13.12.2021;14:11:02,630178;1232,3;°C;1229,2;°C;57,2;%
13.12.2021;14:11:02,631106;1232,7;°C;1229,2;°C;57,2;%
13.12.2021;14:11:02,632035;1233,8;°C;1229,2;°C;56,8;%
13.12.2021;14:11:02,632964;1231,9;°C;1229,2;°C;56,8;%
13.12.2021;14:11:02,633893;1232,0;°C;1229,2;°C;56,9;%
13.12.2021;14:11:02,634822;1232,1;°C;1229,2;°C;57,0;%
13.12.2021;14:11:02,635751;1231,3;°C;1229,2;°C;57,1;%
13.12.2021;14:11:02,636680;1231,1;°C;1229,2;°C;57,3;%
13.12.2021;14:11:02,637609;1230,8;°C;1229,2;°C;57,8;%
13.12.2021;14:11:02,638538;1230,6;°C;1229,2;°C;58,0;%
13.12.2021;14:11:02,639467;1228,1;°C;1229,2;°C;58,3;%
13.12.2021;14:11:02,640396;1228,3;°C;1229,2;°C;58,4;%
13.12.2021;14:11:02,641325;1230,0;°C;1229,2;°C;58,4;%
13.12.2021;14:11:02,642253;1229,5;°C;1229,2;°C;58,4;%
13.12.2021;14:11:02,643179;1228,7;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,644106;1228,4;°C;1229,2;°C;59,1;%
13.12.2021;14:11:02,645032;1226,9;°C;1229,2;°C;58,4;%
13.12.2021;14:11:02,645958;1228,2;°C;1229,2;°C;58,3;%
13.12.2021;14:11:02,646884;1228,3;°C;1229,2;°C;58,1;%
13.12.2021;14:11:02,647810;1228,1;°C;1229,2;°C;58,2;%
13.12.2021;14:11:02,648736;1227,8;°C;1229,2;°C;58,7;%
13.12.2021;14:11:02,649662;1227,6;°C;1229,2;°C;58,8;%
13.12.2021;14:11:02,650589;1228,1;°C;1229,2;°C;59,1;%
13.12.2021;14:11:02,651515;1227,4;°C;1229,2;°C;59,0;%
13.12.2021;14:11:02,652441;1228,2;°C;1229,2;°C;59,1;%
13.12.2021;14:11:02,653367;1228,2;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,654294;1226,0;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,655220;1225,6;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,656087;1225,7;°C;1229,2;°C;60,0;%
13.12.2021;14:11:02,656956;1225,6;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,657824;1225,4;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,658692;1224,7;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,659560;1225,5;°C;1229,2;°C;60,2;%
13.12.2021;14:11:02,660429;1225,5;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,661297;1225,1;°C;1229,2;°C;60,2;%
13.12.2021;14:11:02,662165;1225,5;°C;1229,2;°C;60,4;%
13.12.2021;14:11:02,663034;1225,0;°C;1229,2;°C;60,6;%
13.12.2021;14:11:02,663901;1224,8;°C;1229,2;°C;60,8;%
13.12.2021;14:11:02,664769;1224,9;°C;1229,2;°C;60,9;%
13.12.2021;14:11:02,665638;1226,3;°C;1229,2;°C;61,1;%
13.12.2021;14:11:02,666506;1226,4;°C;1229,2;°C;61,1;%
13.12.2021;14:11:02,667374;1225,4;°C;1229,2;°C;61,4;%
13.12.2021;14:11:02,668243;1223,8;°C;1229,2;°C;61,6;%
13.12.2021;14:11:02,669167;1224,7;°C;1229,2;°C;60,8;%
13.12.2021;14:11:02,670091;1227,5;°C;1229,2;°C;60,4;%
13.12.2021;14:11:02,671016;1227,2;°C;1229,2;°C;60,3;%
13.12.2021;14:11:02,671940;1228,4;°C;1229,2;°C;60,0;%
13.12.2021;14:11:02,672864;1228,2;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,673788;1229,5;°C;1229,2;°C;60,0;%
13.12.2021;14:11:02,674713;1229,3;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,675637;1230,1;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,676561;1229,9;°C;1229,2;°C;59,9;%
13.12.2021;14:11:02,677486;1228,9;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,678410;1229,2;°C;1229,2;°C;59,9;%
13.12.2021;14:11:02,679334;1230,4;°C;1229,2;°C;60,0;%
13.12.2021;14:11:02,680258;1229,5;°C;1229,2;°C;59,5;%
13.12.2021;14:11:02,681183;1231,1;°C;1229,2;°C;59,1;%
13.12.2021;14:11:02,682114;1230,5;°C;1229,2;°C;59,2;%
13.12.2021;14:11:02,683046;1228,5;°C;1229,0;°C;59,2;%
13.12.2021;14:11:02,683978;1230,1;°C;1229,0;°C;58,8;%
13.12.2021;14:11:02,684909;1230,8;°C;1229,0;°C;58,4;%
13.12.2021;14:11:02,685841;1231,4;°C;1229,0;°C;58,5;%
13.12.2021;14:11:02,686773;1230,4;°C;1229,0;°C;58,7;%
13.12.2021;14:11:02,687704;1230,9;°C;1229,0;°C;58,7;%
13.12.2021;14:11:02,688636;1232,5;°C;1229,0;°C;58,5;%
13.12.2021;14:11:02,689567;1232,1;°C;1229,0;°C;58,4;%
13.12.2021;14:11:02,690499;1233,3;°C;1229,0;°C;58,2;%
13.12.2021;14:11:02,691431;1233,0;°C;1229,0;°C;58,3;%
13.12.2021;14:11:02,692362;1231,6;°C;1229,0;°C;58,2;%
13.12.2021;14:11:02,693294;1232,3;°C;1229,0;°C;58,1;%
13.12.2021;14:11:02,694226;1231,7;°C;1229,0;°C;57,5;%
13.12.2021;14:11:02,695157;1232,1;°C;1229,0;°C;57,4;%
13.12.2021;14:11:02,696088;1231,6;°C;1229,0;°C;57,8;%
13.12.2021;14:11:02,697019;1230,7;°C;1229,0;°C;58,2;%
13.12.2021;14:11:02,697950;1229,3;°C;1229,0;°C;58,7;%
13.12.2021;14:11:02,698882;1229,9;°C;1229,0;°C;59,1;%
13.12.2021;14:11:02,699813;1229,6;°C;1229,0;°C;58,5;%
13.12.2021;14:11:02,700744;1228,4;°C;1229,0;°C;58,9;%
13.12.2021;14:11:02,701675;1228,1;°C;1229,0;°C;59,2;%
13.12.2021;14:11:02,702606;1229,1;°C;1229,0;°C;59,4;%
13.12.2021;14:11:02,703537;1228,9;°C;1229,0;°C;59,7;%
13.12.2021;14:11:02,704468;1228,0;°C;1229,0;°C;59,2;%
13.12.2021;14:11:02,705399;1229,2;°C;1229,0;°C;58,8;%
13.12.2021;14:11:02,706330;1229,0;°C;1229,0;°C;58,9;%
13.12.2021;14:11:02,707261;1226,8;°C;1229,0;°C;59,2;%
13.12.2021;14:11:02,708192;1228,0;°C;1229,0;°C;59,3;%
13.12.2021;14:11:02,709123;1227,2;°C;1229,0;°C;59,7;%
13.12.2021;14:11:02,710058;1226,6;°C;1229,0;°C;59,8;%
13.12.2021;14:11:02,710993;1225,7;°C;1229,0;°C;60,1;%
13.12.2021;14:11:02,711928;1226,6;°C;1229,0;°C;60,0;%
13.12.2021;14:11:02,712862;1227,8;°C;1229,0;°C;60,0;%
13.12.2021;14:11:02,713797;1227,9;°C;1229,0;°C;60,0;%
13.12.2021;14:11:02,714731;1227,4;°C;1229,0;°C;59,8;%
13.12.2021;14:11:02,715666;1228,1;°C;1229,0;°C;60,0;%
13.12.2021;14:11:02,716601;1228,9;°C;1229,0;°C;60,0;%
13.12.2021;14:11:02,717536;1226,6;°C;1229,0;°C;60,2;%
13.12.2021;14:11:02,718470;1228,5;°C;1229,0;°C;60,2;%
13.12.2021;14:11:02,719405;1228,6;°C;1229,0;°C;59,5;%
13.12.2021;14:11:02,720340;1228,6;°C;1229,0;°C;59,3;%
13.12.2021;14:11:02,721274;1228,7;°C;1229,0;°C;59,4;%
13.12.2021;14:11:02,722209;1229,0;°C;1229,0;°C;59,4;%
13.12.2021;14:11:02,723143;1228,0;°C;1229,0;°C;59,5;%
13.12.2021;14:11:02,724018;1229,2;°C;1229,0;°C;58,9;%
13.12.2021;14:11:02,724892;1229,2;°C;1229,2;°C;59,2;%
13.12.2021;14:11:02,725765;1228,2;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,726640;1228,9;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,727514;1230,8;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,728387;1230,8;°C;1229,2;°C;58,7;%
13.12.2021;14:11:02,729261;1231,8;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,730136;1231,3;°C;1229,2;°C;58,5;%
13.12.2021;14:11:02,731009;1231,9;°C;1229,2;°C;58,2;%
13.12.2021;14:11:02,731883;1230,6;°C;1229,2;°C;58,2;%
13.12.2021;14:11:02,732758;1230,9;°C;1229,2;°C;58,1;%
13.12.2021;14:11:02,733632;1232,6;°C;1229,2;°C;57,8;%
13.12.2021;14:11:02,734505;1231,3;°C;1229,2;°C;57,9;%
13.12.2021;14:11:02,735380;1231,6;°C;1229,2;°C;58,1;%
13.12.2021;14:11:02,736254;1231,4;°C;1229,2;°C;58,5;%
13.12.2021;14:11:02,737127;1230,9;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,737994;1230,1;°C;1229,2;°C;58,6;%
13.12.2021;14:11:02,738861;1229,9;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,739729;1228,9;°C;1229,2;°C;59,1;%
13.12.2021;14:11:02,740595;1229,1;°C;1229,2;°C;59,1;%
13.12.2021;14:11:02,741462;1230,6;°C;1229,2;°C;59,1;%
13.12.2021;14:11:02,742329;1229,0;°C;1229,2;°C;58,6;%
13.12.2021;14:11:02,743196;1231,4;°C;1229,2;°C;58,3;%
13.12.2021;14:11:02,744063;1231,5;°C;1229,2;°C;58,0;%
13.12.2021;14:11:02,744930;1229,7;°C;1229,2;°C;57,9;%
13.12.2021;14:11:02,745797;1230,2;°C;1229,2;°C;58,0;%
13.12.2021;14:11:02,746664;1229,9;°C;1229,2;°C;58,0;%
13.12.2021;14:11:02,747530;1230,1;°C;1229,2;°C;58,0;%
13.12.2021;14:11:02,748398;1229,2;°C;1229,2;°C;58,4;%
13.12.2021;14:11:02,749265;1229,7;°C;1229,2;°C;58,5;%
13.12.2021;14:11:02,750132;1230,3;°C;1229,2;°C;58,8;%
13.12.2021;14:11:02,751059;1229,8;°C;1229,2;°C;58,6;%
13.12.2021;14:11:02,751988;1229,0;°C;1229,2;°C;59,0;%
13.12.2021;14:11:02,752916;1228,3;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,753844;1229,0;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,754773;1228,4;°C;1229,2;°C;58,6;%
13.12.2021;14:11:02,755701;1230,2;°C;1229,2;°C;58,5;%
13.12.2021;14:11:02,756629;1229,0;°C;1229,2;°C;58,6;%
13.12.2021;14:11:02,757557;1230,3;°C;1229,2;°C;58,4;%
13.12.2021;14:11:02,758486;1229,6;°C;1229,2;°C;58,6;%
13.12.2021;14:11:02,759413;1228,9;°C;1229,2;°C;59,1;%
13.12.2021;14:11:02,760342;1227,5;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,761270;1229,6;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,762198;1229,4;°C;1229,2;°C;58,7;%
13.12.2021;14:11:02,763126;1228,8;°C;1229,2;°C;59,0;%
13.12.2021;14:11:02,763989;1229,1;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,764851;1228,5;°C;1229,2;°C;59,9;%
13.12.2021;14:11:02,765713;1226,1;°C;1229,2;°C;59,5;%
13.12.2021;14:11:02,766576;1227,8;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,767438;1227,8;°C;1229,2;°C;59,5;%
13.12.2021;14:11:02,768301;1226,2;°C;1229,2;°C;59,5;%
13.12.2021;14:11:02,769163;1226,2;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,770025;1225,8;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,770887;1226,8;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,771750;1227,7;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,772612;1228,1;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,773475;1226,6;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,774337;1227,6;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,775199;1228,1;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,776062;1227,8;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,776990;1226,5;°C;1229,2;°C;60,6;%
13.12.2021;14:11:02,777918;1226,6;°C;1229,2;°C;60,5;%
13.12.2021;14:11:02,778846;1224,2;°C;1229,2;°C;60,9;%
13.12.2021;14:11:02,779773;1224,3;°C;1229,2;°C;61,0;%
13.12.2021;14:11:02,780702;1226,1;°C;1229,2;°C;61,2;%
13.12.2021;14:11:02,781630;1226,3;°C;1229,2;°C;60,7;%
13.12.2021;14:11:02,782558;1224,9;°C;1229,2;°C;60,7;%
13.12.2021;14:11:02,783485;1227,4;°C;1229,2;°C;60,6;%
13.12.2021;14:11:02,784413;1226,2;°C;1229,2;°C;60,3;%
13.12.2021;14:11:02,785342;1227,5;°C;1229,2;°C;60,5;%
13.12.2021;14:11:02,786269;1229,1;°C;1229,2;°C;60,3;%
13.12.2021;14:11:02,787197;1229,0;°C;1229,2;°C;60,3;%
13.12.2021;14:11:02,788125;1229,1;°C;1229,2;°C;60,2;%
13.12.2021;14:11:02,789053;1230,1;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,789978;1229,9;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,790903;1229,0;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,791829;1229,4;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,792755;1228,5;°C;1229,2;°C;59,5;%
13.12.2021;14:11:02,793681;1228,9;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,794606;1230,4;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,795531;1230,3;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,796457;1229,7;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,797382;1229,9;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,798308;1230,2;°C;1229,2;°C;59,9;%
13.12.2021;14:11:02,799234;1229,2;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,800160;1230,3;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,801085;1230,4;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,802010;1228,8;°C;1229,2;°C;60,0;%
13.12.2021;14:11:02,802948;1229,3;°C;1229,0;°C;59,6;%
13.12.2021;14:11:02,803884;1229,0;°C;1229,0;°C;60,0;%
13.12.2021;14:11:02,804822;1227,4;°C;1229,0;°C;60,0;%
13.12.2021;14:11:02,805758;1229,5;°C;1229,0;°C;59,9;%
13.12.2021;14:11:02,806695;1229,6;°C;1229,0;°C;59,6;%
13.12.2021;14:11:02,807632;1227,7;°C;1229,0;°C;59,7;%
13.12.2021;14:11:02,808569;1228,2;°C;1229,0;°C;59,6;%
13.12.2021;14:11:02,809506;1229,3;°C;1229,0;°C;59,7;%
13.12.2021;14:11:02,810443;1229,1;°C;1229,0;°C;59,8;%
13.12.2021;14:11:02,811380;1229,0;°C;1229,0;°C;59,9;%
13.12.2021;14:11:02,812317;1229,9;°C;1229,0;°C;59,9;%
13.12.2021;14:11:02,813254;1228,4;°C;1229,0;°C;59,9;%
13.12.2021;14:11:02,814190;1229,3;°C;1229,0;°C;60,1;%
13.12.2021;14:11:02,815128;1228,9;°C;1229,0;°C;59,9;%
13.12.2021;14:11:02,816064;1228,5;°C;1229,0;°C;59,9;%
13.12.2021;14:11:02,817002;1229,2;°C;1229,0;°C;59,6;%
13.12.2021;14:11:02,817875;1228,5;°C;1229,0;°C;59,5;%
13.12.2021;14:11:02,818750;1228,4;°C;1229,0;°C;59,4;%
13.12.2021;14:11:02,819624;1230,4;°C;1229,0;°C;59,3;%
13.12.2021;14:11:02,820497;1230,0;°C;1229,0;°C;59,2;%
13.12.2021;14:11:02,821371;1229,0;°C;1229,0;°C;58,8;%
13.12.2021;14:11:02,822245;1230,9;°C;1229,0;°C;59,1;%
13.12.2021;14:11:02,823119;1228,7;°C;1229,0;°C;59,6;%
13.12.2021;14:11:02,823993;1229,2;°C;1229,0;°C;59,5;%
13.12.2021;14:11:02,824867;1230,3;°C;1229,0;°C;59,2;%
13.12.2021;14:11:02,825741;1230,4;°C;1229,0;°C;59,5;%
13.12.2021;14:11:02,826615;1230,1;°C;1229,0;°C;59,8;%
13.12.2021;14:11:02,827489;1229,3;°C;1229,0;°C;59,9;%
13.12.2021;14:11:02,828362;1230,5;°C;1229,0;°C;59,4;%
13.12.2021;14:11:02,829237;1229,8;°C;1229,0;°C;59,4;%
13.12.2021;14:11:02,830111;1229,3;°C;1229,0;°C;59,2;%
13.12.2021;14:11:02,830984;1230,7;°C;1229,0;°C;58,7;%
13.12.2021;14:11:02,831917;1228,7;°C;1229,0;°C;58,9;%
13.12.2021;14:11:02,832848;1229,1;°C;1229,0;°C;58,9;%
13.12.2021;14:11:02,833781;1230,7;°C;1229,0;°C;58,9;%
13.12.2021;14:11:02,834712;1230,4;°C;1229,0;°C;59,1;%
13.12.2021;14:11:02,835645;1228,8;°C;1229,0;°C;59,4;%
13.12.2021;14:11:02,836576;1229,8;°C;1229,0;°C;59,7;%
13.12.2021;14:11:02,837508;1229,8;°C;1229,0;°C;59,5;%
13.12.2021;14:11:02,838441;1229,1;°C;1229,0;°C;59,5;%
13.12.2021;14:11:02,839372;1228,6;°C;1229,0;°C;59,6;%
13.12.2021;14:11:02,840305;1228,4;°C;1229,0;°C;59,6;%
13.12.2021;14:11:02,841236;1227,6;°C;1229,0;°C;60,2;%
13.12.2021;14:11:02,842169;1228,4;°C;1229,0;°C;59,4;%
13.12.2021;14:11:02,843100;1229,8;°C;1229,0;°C;59,3;%
13.12.2021;14:11:02,844033;1229,3;°C;1229,0;°C;59,2;%
13.12.2021;14:11:02,844965;1230,0;°C;1229,0;°C;59,1;%
13.12.2021;14:11:02,845829;1229,5;°C;1229,0;°C;59,3;%
13.12.2021;14:11:02,846692;1227,6;°C;1229,0;°C;59,9;%
13.12.2021;14:11:02,847555;1228,3;°C;1229,0;°C;59,8;%
13.12.2021;14:11:02,848418;1229,5;°C;1229,0;°C;59,8;%
13.12.2021;14:11:02,849282;1229,5;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,850144;1229,1;°C;1229,2;°C;60,0;%
13.12.2021;14:11:02,851008;1229,2;°C;1229,2;°C;60,3;%
13.12.2021;14:11:02,851871;1228,0;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,852734;1228,7;°C;1229,2;°C;59,9;%
13.12.2021;14:11:02,853597;1227,6;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,854461;1228,4;°C;1229,2;°C;60,0;%
13.12.2021;14:11:02,855324;1227,1;°C;1229,2;°C;59,9;%
13.12.2021;14:11:02,856187;1227,3;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,857050;1229,3;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,857914;1229,3;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,858782;1229,1;°C;1229,2;°C;60,2;%
13.12.2021;14:11:02,859649;1226,5;°C;1229,2;°C;60,7;%
13.12.2021;14:11:02,860517;1226,5;°C;1229,2;°C;60,9;%
13.12.2021;14:11:02,861384;1226,5;°C;1229,2;°C;60,7;%
13.12.2021;14:11:02,862251;1227,4;°C;1229,2;°C;60,6;%
13.12.2021;14:11:02,863119;1226,7;°C;1229,2;°C;60,7;%
13.12.2021;14:11:02,863986;1226,3;°C;1229,2;°C;61,4;%
13.12.2021;14:11:02,864854;1227,0;°C;1229,2;°C;61,4;%
13.12.2021;14:11:02,865721;1227,6;°C;1229,2;°C;60,7;%
13.12.2021;14:11:02,866588;1227,7;°C;1229,2;°C;60,7;%
13.12.2021;14:11:02,867456;1228,0;°C;1229,2;°C;60,3;%
13.12.2021;14:11:02,868323;1227,3;°C;1229,2;°C;60,1;%
13.12.2021;14:11:02,869191;1228,1;°C;1229,2;°C;60,6;%
13.12.2021;14:11:02,870058;1228,0;°C;1229,2;°C;60,5;%
13.12.2021;14:11:02,870926;1229,1;°C;1229,2;°C;60,2;%
13.12.2021;14:11:02,871851;1231,2;°C;1229,2;°C;59,9;%
13.12.2021;14:11:02,872777;1231,4;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,873703;1229,8;°C;1229,2;°C;59,9;%
13.12.2021;14:11:02,874629;1230,0;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,875554;1231,2;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,876480;1230,9;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,877405;1229,8;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,878331;1230,5;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,879257;1231,1;°C;1229,2;°C;59,2;%
13.12.2021;14:11:02,880183;1230,0;°C;1229,2;°C;59,0;%
13.12.2021;14:11:02,881108;1231,5;°C;1229,2;°C;59,0;%
13.12.2021;14:11:02,882033;1230,9;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,882959;1231,6;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,883885;1229,5;°C;1229,2;°C;59,5;%
13.12.2021;14:11:02,884813;1229,2;°C;1229,2;°C;59,5;%
13.12.2021;14:11:02,885742;1230,6;°C;1229,2;°C;59,2;%
13.12.2021;14:11:02,886671;1231,3;°C;1229,2;°C;58,9;%
13.12.2021;14:11:02,887600;1231,6;°C;1229,2;°C;59,5;%
13.12.2021;14:11:02,888529;1231,6;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,889458;1230,1;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,890387;1231,6;°C;1229,2;°C;58,7;%
13.12.2021;14:11:02,891316;1230,8;°C;1229,2;°C;58,6;%
13.12.2021;14:11:02,892245;1230,3;°C;1229,2;°C;58,5;%
13.12.2021;14:11:02,893174;1230,0;°C;1229,2;°C;58,8;%
13.12.2021;14:11:02,894103;1229,7;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,895032;1231,2;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,895960;1229,7;°C;1229,2;°C;59,2;%
13.12.2021;14:11:02,896889;1230,7;°C;1229,2;°C;59,2;%
13.12.2021;14:11:02,897754;1227,9;°C;1229,2;°C;59,9;%
13.12.2021;14:11:02,898619;1230,0;°C;1229,2;°C;59,8;%
13.12.2021;14:11:02,899484;1228,7;°C;1229,2;°C;59,6;%
13.12.2021;14:11:02,900349;1229,9;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,901214;1229,4;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,902079;1229,2;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,902944;1229,5;°C;1229,2;°C;59,3;%
13.12.2021;14:11:02,903809;1227,9;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,904674;1229,6;°C;1229,2;°C;59,2;%
13.12.2021;14:11:02,905539;1229,2;°C;1229,2;°C;59,2;%
13.12.2021;14:11:02,906404;1227,9;°C;1229,2;°C;59,7;%
13.12.2021;14:11:02,907268;1229,1;°C;1229,2;°C;59,4;%
13.12.2021;14:11:02,908133;1230,5;°C;1229,2;°C;59,5;%
